row_id,sample_id,path,folder,origin,family,split,sample_label,label,operator,edge_cases,line,handle,resource_call,resource_type,scope,class_name,verdict,exposure,leaking_path_fraction,escapes_return,escapes_self_attr,escapes_container,escapes_call_arg,callee_closes_param,close_present_but_unguarded,in_loop,raising_call_between,reassigned_before_close,resource_type_weight,is_test_or_script_file,is_async_resource,callee_name_suggests_close,escape_disposed_downstream,escape_recipient_unknown,container_drained_in_module
S-0629#7:archive,S-0629,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_tar__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,archive,tarfile.open,FILE,billing_file_tar,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0630#7:archive,S-0630,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_tar__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,archive,tarfile.open,FILE,telemetry_file_tar,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0631#7:connection,S-0631,dataset/real_code/synthesized/early_return_closed/early_return_closed__socket_raw__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,socket.socket,SOCKET,ingest_socket_raw,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0632#7:connection,S-0632,dataset/real_code/synthesized/early_return_closed/early_return_closed__socket_raw__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,socket.socket,SOCKET,billing_socket_raw,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0633#7:connection,S-0633,dataset/real_code/synthesized/early_return_closed/early_return_closed__socket_raw__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,socket.socket,SOCKET,telemetry_socket_raw,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0634#7:connection,S-0634,dataset/real_code/synthesized/early_return_closed/early_return_closed__socket_connect__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,socket.create_connection,SOCKET,ingest_socket_connect,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0635#7:connection,S-0635,dataset/real_code/synthesized/early_return_closed/early_return_closed__socket_connect__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,socket.create_connection,SOCKET,billing_socket_connect,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0636#7:connection,S-0636,dataset/real_code/synthesized/early_return_closed/early_return_closed__socket_connect__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,socket.create_connection,SOCKET,telemetry_socket_connect,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0637#7:connection,S-0637,dataset/real_code/synthesized/early_return_closed/early_return_closed__http_conn__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,http.client.HTTPSConnection,SOCKET,ingest_http_conn,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0638#7:connection,S-0638,dataset/real_code/synthesized/early_return_closed/early_return_closed__http_conn__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,http.client.HTTPSConnection,SOCKET,billing_http_conn,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0639#7:connection,S-0639,dataset/real_code/synthesized/early_return_closed/early_return_closed__http_conn__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,http.client.HTTPSConnection,SOCKET,telemetry_http_conn,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0640#7:response,S-0640,dataset/real_code/synthesized/early_return_closed/early_return_closed__urlopen__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,response,urllib.request.urlopen,SOCKET,ingest_urlopen,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0641#7:response,S-0641,dataset/real_code/synthesized/early_return_closed/early_return_closed__urlopen__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,response,urllib.request.urlopen,SOCKET,billing_urlopen,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0642#7:response,S-0642,dataset/real_code/synthesized/early_return_closed/early_return_closed__urlopen__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,response,urllib.request.urlopen,SOCKET,telemetry_urlopen,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0643#7:session,S-0643,dataset/real_code/synthesized/early_return_closed/early_return_closed__session__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,session,requests.Session,SESSION,ingest_session,,EXCEPTION_PATH_LEAK,1.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0644#7:session,S-0644,dataset/real_code/synthesized/early_return_closed/early_return_closed__session__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,session,requests.Session,SESSION,billing_session,,EXCEPTION_PATH_LEAK,1.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0645#7:session,S-0645,dataset/real_code/synthesized/early_return_closed/early_return_closed__session__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,session,requests.Session,SESSION,telemetry_session,,EXCEPTION_PATH_LEAK,1.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0646#7:client,S-0646,dataset/real_code/synthesized/early_return_closed/early_return_closed__ftp__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,client,ftplib.FTP,SOCKET,ingest_ftp,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0647#7:client,S-0647,dataset/real_code/synthesized/early_return_closed/early_return_closed__ftp__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,client,ftplib.FTP,SOCKET,billing_ftp,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0648#7:client,S-0648,dataset/real_code/synthesized/early_return_closed/early_return_closed__ftp__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,client,ftplib.FTP,SOCKET,telemetry_ftp,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0649#7:client,S-0649,dataset/real_code/synthesized/early_return_closed/early_return_closed__smtp__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,client,smtplib.SMTP,SOCKET,ingest_smtp,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0650#7:client,S-0650,dataset/real_code/synthesized/early_return_closed/early_return_closed__smtp__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,client,smtplib.SMTP,SOCKET,billing_smtp,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0651#7:client,S-0651,dataset/real_code/synthesized/early_return_closed/early_return_closed__smtp__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,client,smtplib.SMTP,SOCKET,telemetry_smtp,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0652#7:connection,S-0652,dataset/real_code/synthesized/early_return_closed/early_return_closed__sqlite__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,sqlite3.connect,DB,ingest_sqlite,,EXCEPTION_PATH_LEAK,3.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0653#7:connection,S-0653,dataset/real_code/synthesized/early_return_closed/early_return_closed__sqlite__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,sqlite3.connect,DB,billing_sqlite,,EXCEPTION_PATH_LEAK,3.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0654#7:connection,S-0654,dataset/real_code/synthesized/early_return_closed/early_return_closed__sqlite__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,sqlite3.connect,DB,telemetry_sqlite,,EXCEPTION_PATH_LEAK,3.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0655#7:connection,S-0655,dataset/real_code/synthesized/early_return_closed/early_return_closed__postgres__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,psycopg2.connect,DB,ingest_postgres,,EXCEPTION_PATH_LEAK,3.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0656#7:connection,S-0656,dataset/real_code/synthesized/early_return_closed/early_return_closed__postgres__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,psycopg2.connect,DB,billing_postgres,,EXCEPTION_PATH_LEAK,3.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0657#7:connection,S-0657,dataset/real_code/synthesized/early_return_closed/early_return_closed__postgres__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,psycopg2.connect,DB,telemetry_postgres,,EXCEPTION_PATH_LEAK,3.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0658#7:connection,S-0658,dataset/real_code/synthesized/early_return_closed/early_return_closed__mysql__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,pymysql.connect,DB,ingest_mysql,,EXCEPTION_PATH_LEAK,3.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0659#7:connection,S-0659,dataset/real_code/synthesized/early_return_closed/early_return_closed__mysql__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,pymysql.connect,DB,billing_mysql,,EXCEPTION_PATH_LEAK,3.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0660#7:connection,S-0660,dataset/real_code/synthesized/early_return_closed/early_return_closed__mysql__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,pymysql.connect,DB,telemetry_mysql,,EXCEPTION_PATH_LEAK,3.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0661#7:client,S-0661,dataset/real_code/synthesized/early_return_closed/early_return_closed__redis_client__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,client,redis.Redis,DB,ingest_redis_client,,EXCEPTION_PATH_LEAK,2.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0662#7:client,S-0662,dataset/real_code/synthesized/early_return_closed/early_return_closed__redis_client__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,client,redis.Redis,DB,billing_redis_client,,EXCEPTION_PATH_LEAK,2.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0663#7:client,S-0663,dataset/real_code/synthesized/early_return_closed/early_return_closed__redis_client__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,client,redis.Redis,DB,telemetry_redis_client,,EXCEPTION_PATH_LEAK,2.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0664#7:client,S-0664,dataset/real_code/synthesized/early_return_closed/early_return_closed__mongo__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,client,pymongo.MongoClient,DB,ingest_mongo,,EXCEPTION_PATH_LEAK,3.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0665#7:client,S-0665,dataset/real_code/synthesized/early_return_closed/early_return_closed__mongo__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,client,pymongo.MongoClient,DB,billing_mongo,,EXCEPTION_PATH_LEAK,3.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0666#7:client,S-0666,dataset/real_code/synthesized/early_return_closed/early_return_closed__mongo__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,client,pymongo.MongoClient,DB,telemetry_mongo,,EXCEPTION_PATH_LEAK,3.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0667#7:process,S-0667,dataset/real_code/synthesized/early_return_closed/early_return_closed__subprocess_popen__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,process,subprocess.Popen,PROCESS,ingest_subprocess_popen,,EXCEPTION_PATH_LEAK,2.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0668#7:process,S-0668,dataset/real_code/synthesized/early_return_closed/early_return_closed__subprocess_popen__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,process,subprocess.Popen,PROCESS,billing_subprocess_popen,,EXCEPTION_PATH_LEAK,2.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0669#7:process,S-0669,dataset/real_code/synthesized/early_return_closed/early_return_closed__subprocess_popen__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,process,subprocess.Popen,PROCESS,telemetry_subprocess_popen,,EXCEPTION_PATH_LEAK,2.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0670#7:pool,S-0670,dataset/real_code/synthesized/early_return_closed/early_return_closed__process_pool__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,pool,multiprocessing.Pool,POOL,ingest_process_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0671#7:pool,S-0671,dataset/real_code/synthesized/early_return_closed/early_return_closed__process_pool__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,pool,multiprocessing.Pool,POOL,billing_process_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0672#7:pool,S-0672,dataset/real_code/synthesized/early_return_closed/early_return_closed__process_pool__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,pool,multiprocessing.Pool,POOL,telemetry_process_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0673#7:pool,S-0673,dataset/real_code/synthesized/early_return_closed/early_return_closed__thread_pool__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,pool,concurrent.futures.ThreadPoolExecutor,POOL,ingest_thread_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0674#7:pool,S-0674,dataset/real_code/synthesized/early_return_closed/early_return_closed__thread_pool__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,pool,concurrent.futures.ThreadPoolExecutor,POOL,billing_thread_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0675#7:pool,S-0675,dataset/real_code/synthesized/early_return_closed/early_return_closed__thread_pool__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,pool,concurrent.futures.ThreadPoolExecutor,POOL,telemetry_thread_pool,,SAFE,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0676#7:handle,S-0676,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_bz2__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,bz2.open,FILE,ingest_file_bz2,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0677#7:handle,S-0677,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_bz2__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,bz2.open,FILE,billing_file_bz2,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0678#7:handle,S-0678,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_bz2__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,bz2.open,FILE,telemetry_file_bz2,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0679#7:handle,S-0679,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_lzma__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,lzma.open,FILE,ingest_file_lzma,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0680#7:handle,S-0680,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_lzma__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,lzma.open,FILE,billing_file_lzma,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0681#7:handle,S-0681,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_lzma__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,lzma.open,FILE,telemetry_file_lzma,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0682#7:handle,S-0682,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_raw__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,io.FileIO,FILE,ingest_file_raw,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0683#7:handle,S-0683,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_raw__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,io.FileIO,FILE,billing_file_raw,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0684#7:handle,S-0684,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_raw__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,io.FileIO,FILE,telemetry_file_raw,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0685#7:handle,S-0685,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_scratch__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,tempfile.TemporaryFile,FILE,ingest_file_scratch,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0686#7:handle,S-0686,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_scratch__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,tempfile.TemporaryFile,FILE,billing_file_scratch,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0687#7:handle,S-0687,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_scratch__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,tempfile.TemporaryFile,FILE,telemetry_file_scratch,,EXCEPTION_PATH_LEAK,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0688#7:handle,S-0688,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_descriptor__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,os.fdopen,FILE,ingest_file_descriptor,,EXCEPTION_PATH_LEAK,1.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0689#7:handle,S-0689,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_descriptor__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,os.fdopen,FILE,billing_file_descriptor,,EXCEPTION_PATH_LEAK,1.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0690#7:handle,S-0690,dataset/real_code/synthesized/early_return_closed/early_return_closed__file_descriptor__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,handle,os.fdopen,FILE,telemetry_file_descriptor,,EXCEPTION_PATH_LEAK,1.5,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,0.0,0.0,0.0,1.0,0.0
S-0691#7:region,S-0691,dataset/real_code/synthesized/early_return_closed/early_return_closed__mmap_region__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,region,mmap.mmap,MMAP,ingest_mmap_region,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0692#7:region,S-0692,dataset/real_code/synthesized/early_return_closed/early_return_closed__mmap_region__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,region,mmap.mmap,MMAP,billing_mmap_region,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0693#7:region,S-0693,dataset/real_code/synthesized/early_return_closed/early_return_closed__mmap_region__telemetry.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,region,mmap.mmap,MMAP,telemetry_mmap_region,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0694#7:connection,S-0694,dataset/real_code/synthesized/early_return_closed/early_return_closed__http_plain__ingest.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,http.client.HTTPConnection,SOCKET,ingest_http_plain,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
S-0695#7:connection,S-0695,dataset/real_code/synthesized/early_return_closed/early_return_closed__http_plain__billing.py,real_code,synthesized,synth:early_return_closed,train,0,0,,EC-CF-01,7,connection,http.client.HTTPConnection,SOCKET,billing_http_plain,,EXCEPTION_PATH_LEAK,2.0,0.333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
